"state_id","state","year","resources_categories_id","resources_categories","total"
2,"Baja California",2015,24,"Personal técnico",431
2,"Baja California",2015,25,"Otro personal",1469
2,"Baja California",2016,13,"Consultorios",667
2,"Baja California",2016,14,"Camas en área de hospitalización (Censables)",612
2,"Baja California",2016,15,"Camas fuera del área de hospitalización (No censables)",429
2,"Baja California",2016,16,"Camas recién nacidos",188
2,"Baja California",2016,17,"Equipamiento",131
2,"Baja California",2016,18,"Médicos generales, especialistas y odontólogos",1096
2,"Baja California",2016,19,"Personal médico en adiestramiento",666
2,"Baja California",2016,20,"Médicos en otras actividades",134
2,"Baja California",2016,21,"Personal de enfermería en contacto c/paciente",2566
2,"Baja California",2016,22,"Personal de enfermería en otras labores",190
2,"Baja California",2016,23,"Otro personal profesional",266
2,"Baja California",2016,24,"Personal técnico",429
2,"Baja California",2016,25,"Otro personal",1539
2,"Baja California",2017,13,"Consultorios",671
2,"Baja California",2017,14,"Camas en área de hospitalización (Censables)",622
2,"Baja California",2017,15,"Camas fuera del área de hospitalización (No censables)",430
2,"Baja California",2017,16,"Camas recién nacidos",189
2,"Baja California",2017,17,"Equipamiento",129
2,"Baja California",2017,18,"Médicos generales, especialistas y odontólogos",1078
2,"Baja California",2017,19,"Personal médico en adiestramiento",687
2,"Baja California",2017,20,"Médicos en otras actividades",141
2,"Baja California",2017,21,"Personal de enfermería en contacto c/paciente",2925
2,"Baja California",2017,22,"Personal de enfermería en otras labores",168
2,"Baja California",2017,23,"Otro personal profesional",269
2,"Baja California",2017,24,"Personal técnico",422
2,"Baja California",2017,25,"Otro personal",1435
2,"Baja California",2018,13,"Consultorios",632
2,"Baja California",2018,14,"Camas en área de hospitalización (Censables)",617
2,"Baja California",2018,15,"Camas fuera del área de hospitalización (No censables)",453
2,"Baja California",2018,16,"Camas recién nacidos",177
2,"Baja California",2018,17,"Equipamiento",118
2,"Baja California",2018,18,"Médicos generales, especialistas y odontólogos",1015
2,"Baja California",2018,19,"Personal médico en adiestramiento",727
2,"Baja California",2018,20,"Médicos en otras actividades",153
2,"Baja California",2018,21,"Personal de enfermería en contacto c/paciente",2751
2,"Baja California",2018,22,"Personal de enfermería en otras labores",196
2,"Baja California",2018,23,"Otro personal profesional",210
2,"Baja California",2018,24,"Personal técnico",346
2,"Baja California",2018,25,"Otro personal",1454
2,"Baja California",2019,13,"Consultorios",575
2,"Baja California",2019,14,"Camas en área de hospitalización (Censables)",648
2,"Baja California",2019,15,"Camas fuera del área de hospitalización (No censables)",434
2,"Baja California",2019,16,"Camas recién nacidos",190
2,"Baja California",2019,17,"Equipamiento",126
2,"Baja California",2019,18,"Médicos generales, especialistas y odontólogos",1072
2,"Baja California",2019,19,"Personal médico en adiestramiento",814
2,"Baja California",2019,20,"Médicos en otras actividades",153
2,"Baja California",2019,21,"Personal de enfermería en contacto c/paciente",2850
2,"Baja California",2019,22,"Personal de enfermería en otras labores",186
2,"Baja California",2019,23,"Otro personal profesional",218
2,"Baja California",2019,24,"Personal técnico",390
2,"Baja California",2019,25,"Otro personal",1494
2,"Baja California",2020,13,"Consultorios",598
2,"Baja California",2020,14,"Camas en área de hospitalización (Censables)",765
2,"Baja California",2020,15,"Camas fuera del área de hospitalización (No censables)",433
2,"Baja California",2020,16,"Camas recién nacidos",225
2,"Baja California",2020,17,"Equipamiento",131
2,"Baja California",2020,18,"Médicos generales, especialistas y odontólogos",1126
2,"Baja California",2020,19,"Personal médico en adiestramiento",784
2,"Baja California",2020,20,"Médicos en otras actividades",158
2,"Baja California",2020,21,"Personal de enfermería en contacto c/paciente",3105
2,"Baja California",2020,22,"Personal de enfermería en otras labores",196
2,"Baja California",2020,23,"Otro personal profesional",281
2,"Baja California",2020,24,"Personal técnico",429
2,"Baja California",2020,25,"Otro personal",1586
2,"Baja California",2021,13,"Consultorios",640
2,"Baja California",2021,14,"Camas en área de hospitalización (Censables)",667
2,"Baja California",2021,15,"Camas fuera del área de hospitalización (No censables)",423
2,"Baja California",2021,16,"Camas recién nacidos",210
2,"Baja California",2021,17,"Equipamiento",141
2,"Baja California",2021,18,"Médicos generales, especialistas y odontólogos",1128
2,"Baja California",2021,19,"Personal médico en adiestramiento",640
2,"Baja California",2021,20,"Médicos en otras actividades",163
2,"Baja California",2021,21,"Personal de enfermería en contacto c/paciente",3112
2,"Baja California",2021,22,"Personal de enfermería en otras labores",191
2,"Baja California",2021,23,"Otro personal profesional",269
2,"Baja California",2021,24,"Personal técnico",390
2,"Baja California",2021,25,"Otro personal",1502
3,"Baja California Sur",2001,13,"Consultorios",146
3,"Baja California Sur",2001,14,"Camas en área de hospitalización (Censables)",231
3,"Baja California Sur",2001,15,"Camas fuera del área de hospitalización (No censables)",137
3,"Baja California Sur",2001,16,"Camas recién nacidos",32
3,"Baja California Sur",2001,17,"Equipamiento",50
3,"Baja California Sur",2001,18,"Médicos generales, especialistas y odontólogos",359
3,"Baja California Sur",2001,19,"Personal médico en adiestramiento",118
3,"Baja California Sur",2001,20,"Médicos en otras actividades",25
3,"Baja California Sur",2001,21,"Personal de enfermería en contacto c/paciente",501
3,"Baja California Sur",2001,22,"Personal de enfermería en otras labores",26
3,"Baja California Sur",2001,23,"Otro personal profesional",42
3,"Baja California Sur",2001,24,"Personal técnico",179
3,"Baja California Sur",2001,25,"Otro personal",443
3,"Baja California Sur",2002,13,"Consultorios",170
3,"Baja California Sur",2002,14,"Camas en área de hospitalización (Censables)",225
3,"Baja California Sur",2002,15,"Camas fuera del área de hospitalización (No censables)",137
3,"Baja California Sur",2002,16,"Camas recién nacidos",32
3,"Baja California Sur",2002,17,"Equipamiento",47
3,"Baja California Sur",2002,18,"Médicos generales, especialistas y odontólogos",370
3,"Baja California Sur",2002,19,"Personal médico en adiestramiento",118
3,"Baja California Sur",2002,20,"Médicos en otras actividades",31
3,"Baja California Sur",2002,21,"Personal de enfermería en contacto c/paciente",506
3,"Baja California Sur",2002,22,"Personal de enfermería en otras labores",35
3,"Baja California Sur",2002,23,"Otro personal profesional",50
3,"Baja California Sur",2002,24,"Personal técnico",216
3,"Baja California Sur",2002,25,"Otro personal",475
3,"Baja California Sur",2003,13,"Consultorios",169
3,"Baja California Sur",2003,14,"Camas en área de hospitalización (Censables)",225
3,"Baja California Sur",2003,15,"Camas fuera del área de hospitalización (No censables)",150
3,"Baja California Sur",2003,16,"Camas recién nacidos",28
3,"Baja California Sur",2003,17,"Equipamiento",46
3,"Baja California Sur",2003,18,"Médicos generales, especialistas y odontólogos",260
3,"Baja California Sur",2003,19,"Personal médico en adiestramiento",126
3,"Baja California Sur",2003,20,"Médicos en otras actividades",37
3,"Baja California Sur",2003,21,"Personal de enfermería en contacto c/paciente",507
3,"Baja California Sur",2003,22,"Personal de enfermería en otras labores",35
3,"Baja California Sur",2003,23,"Otro personal profesional",56
3,"Baja California Sur",2003,24,"Personal técnico",176
3,"Baja California Sur",2003,25,"Otro personal",495
3,"Baja California Sur",2004,13,"Consultorios",172
3,"Baja California Sur",2004,14,"Camas en área de hospitalización (Censables)",225
3,"Baja California Sur",2004,15,"Camas fuera del área de hospitalización (No censables)",150
3,"Baja California Sur",2004,16,"Camas recién nacidos",28
3,"Baja California Sur",2004,17,"Equipamiento",41
3,"Baja California Sur",2004,18,"Médicos generales, especialistas y odontólogos",274
3,"Baja California Sur",2004,19,"Personal médico en adiestramiento",130
3,"Baja California Sur",2004,20,"Médicos en otras actividades",34
3,"Baja California Sur",2004,21,"Personal de enfermería en contacto c/paciente",502
3,"Baja California Sur",2004,22,"Personal de enfermería en otras labores",39
3,"Baja California Sur",2004,23,"Otro personal profesional",59
3,"Baja California Sur",2004,24,"Personal técnico",173
3,"Baja California Sur",2004,25,"Otro personal",517
3,"Baja California Sur",2005,13,"Consultorios",141
3,"Baja California Sur",2005,14,"Camas en área de hospitalización (Censables)",225
3,"Baja California Sur",2005,15,"Camas fuera del área de hospitalización (No censables)",151
3,"Baja California Sur",2005,16,"Camas recién nacidos",24
3,"Baja California Sur",2005,17,"Equipamiento",46
3,"Baja California Sur",2005,18,"Médicos generales, especialistas y odontólogos",259
3,"Baja California Sur",2005,19,"Personal médico en adiestramiento",105
3,"Baja California Sur",2005,20,"Médicos en otras actividades",39
3,"Baja California Sur",2005,21,"Personal de enfermería en contacto c/paciente",498
3,"Baja California Sur",2005,22,"Personal de enfermería en otras labores",37
3,"Baja California Sur",2005,23,"Otro personal profesional",52
3,"Baja California Sur",2005,24,"Personal técnico",163
3,"Baja California Sur",2005,25,"Otro personal",489
3,"Baja California Sur",2006,13,"Consultorios",161
3,"Baja California Sur",2006,14,"Camas en área de hospitalización (Censables)",218
3,"Baja California Sur",2006,15,"Camas fuera del área de hospitalización (No censables)",178
3,"Baja California Sur",2006,16,"Camas recién nacidos",31
3,"Baja California Sur",2006,17,"Equipamiento",50
3,"Baja California Sur",2006,18,"Médicos generales, especialistas y odontólogos",298
3,"Baja California Sur",2006,19,"Personal médico en adiestramiento",118
3,"Baja California Sur",2006,20,"Médicos en otras actividades",43
3,"Baja California Sur",2006,21,"Personal de enfermería en contacto c/paciente",530
3,"Baja California Sur",2006,22,"Personal de enfermería en otras labores",30
3,"Baja California Sur",2006,23,"Otro personal profesional",59
3,"Baja California Sur",2006,24,"Personal técnico",166
3,"Baja California Sur",2006,25,"Otro personal",469
3,"Baja California Sur",2007,13,"Consultorios",178
3,"Baja California Sur",2007,14,"Camas en área de hospitalización (Censables)",207
3,"Baja California Sur",2007,15,"Camas fuera del área de hospitalización (No censables)",119
3,"Baja California Sur",2007,16,"Camas recién nacidos",44
3,"Baja California Sur",2007,17,"Equipamiento",53
3,"Baja California Sur",2007,18,"Médicos generales, especialistas y odontólogos",291
3,"Baja California Sur",2007,19,"Personal médico en adiestramiento",118
3,"Baja California Sur",2007,20,"Médicos en otras actividades",75
3,"Baja California Sur",2007,21,"Personal de enfermería en contacto c/paciente",557
3,"Baja California Sur",2007,22,"Personal de enfermería en otras labores",29
3,"Baja California Sur",2007,23,"Otro personal profesional",70
3,"Baja California Sur",2007,24,"Personal técnico",168
3,"Baja California Sur",2007,25,"Otro personal",480
3,"Baja California Sur",2008,13,"Consultorios",197
3,"Baja California Sur",2008,14,"Camas en área de hospitalización (Censables)",215
3,"Baja California Sur",2008,15,"Camas fuera del área de hospitalización (No censables)",162
3,"Baja California Sur",2008,16,"Camas recién nacidos",31
3,"Baja California Sur",2008,17,"Equipamiento",52
3,"Baja California Sur",2008,18,"Médicos generales, especialistas y odontólogos",307
3,"Baja California Sur",2008,19,"Personal médico en adiestramiento",129
3,"Baja California Sur",2008,20,"Médicos en otras actividades",42
3,"Baja California Sur",2008,21,"Personal de enfermería en contacto c/paciente",622
3,"Baja California Sur",2008,22,"Personal de enfermería en otras labores",37
3,"Baja California Sur",2008,23,"Otro personal profesional",99
3,"Baja California Sur",2008,24,"Personal técnico",184
3,"Baja California Sur",2008,25,"Otro personal",565
3,"Baja California Sur",2009,13,"Consultorios",239
3,"Baja California Sur",2009,14,"Camas en área de hospitalización (Censables)",237
3,"Baja California Sur",2009,15,"Camas fuera del área de hospitalización (No censables)",217
3,"Baja California Sur",2009,16,"Camas recién nacidos",30
3,"Baja California Sur",2009,17,"Equipamiento",58
3,"Baja California Sur",2009,18,"Médicos generales, especialistas y odontólogos",368
3,"Baja California Sur",2009,19,"Personal médico en adiestramiento",136
3,"Baja California Sur",2009,20,"Médicos en otras actividades",49
3,"Baja California Sur",2009,21,"Personal de enfermería en contacto c/paciente",752
3,"Baja California Sur",2009,22,"Personal de enfermería en otras labores",61
3,"Baja California Sur",2009,23,"Otro personal profesional",148
3,"Baja California Sur",2009,24,"Personal técnico",198
3,"Baja California Sur",2009,25,"Otro personal",616
3,"Baja California Sur",2010,13,"Consultorios",231
3,"Baja California Sur",2010,14,"Camas en área de hospitalización (Censables)",257
3,"Baja California Sur",2010,15,"Camas fuera del área de hospitalización (No censables)",232
3,"Baja California Sur",2010,16,"Camas recién nacidos",21
3,"Baja California Sur",2010,17,"Equipamiento",75
3,"Baja California Sur",2010,18,"Médicos generales, especialistas y odontólogos",385
3,"Baja California Sur",2010,19,"Personal médico en adiestramiento",113
3,"Baja California Sur",2010,20,"Médicos en otras actividades",60
3,"Baja California Sur",2010,21,"Personal de enfermería en contacto c/paciente",762
3,"Baja California Sur",2010,22,"Personal de enfermería en otras labores",48
3,"Baja California Sur",2010,23,"Otro personal profesional",174
3,"Baja California Sur",2010,24,"Personal técnico",210
3,"Baja California Sur",2010,25,"Otro personal",663
3,"Baja California Sur",2011,13,"Consultorios",231
3,"Baja California Sur",2011,14,"Camas en área de hospitalización (Censables)",265
3,"Baja California Sur",2011,15,"Camas fuera del área de hospitalización (No censables)",203
3,"Baja California Sur",2011,16,"Camas recién nacidos",20
3,"Baja California Sur",2011,17,"Equipamiento",74
